1.384030	1.623529
1.387833	1.629412
1.391635	1.635294
1.395437	1.635294
1.399240	1.641176
1.403042	1.647059
1.406844	1.652941
1.410646	1.652941
1.414449	1.658824
1.418251	1.664706
1.422053	1.664706
1.425856	1.670588
1.429658	1.676471
1.433460	1.682353
1.437262	1.682353
1.441065	1.688235
1.444867	1.694118
1.448669	1.700000
1.452471	1.700000
1.456274	1.705882
1.460076	1.711765
1.463878	1.717647
1.467681	1.717647
1.471483	1.723529
1.475285	1.729412
1.479087	1.729412
1.482890	1.735294
1.486692	1.741176
1.490494	1.747059
1.494297	1.747059
1.498099	1.752941
1.501901	1.752941
1.505703	1.758824
1.509506	1.764706
1.513308	1.764706
1.517110	1.770588
1.520913	1.776471
1.524715	1.776471
1.528517	1.782353
1.532319	1.782353
1.536122	1.788235
1.539924	1.794118
1.543726	1.794118
1.547529	1.800000
1.551331	1.800000
1.555133	1.805882
1.558935	1.811765
1.562738	1.811765
1.566540	1.817647
1.570342	1.817647
1.574144	1.823529
1.577947	1.823529
1.581749	1.829412
1.585551	1.829412
1.589354	1.835294
1.593156	1.835294
1.596958	1.841176
1.600760	1.841176
1.604563	1.847059
1.608365	1.847059
1.612167	1.852941
1.615970	1.852941
1.619772	1.858824
1.623574	1.858824
1.627376	1.864706
1.631179	1.864706
1.634981	1.870588
1.638783	1.870588
1.642586	1.876471
1.646388	1.876471
1.650190	1.882353
1.653992	1.882353
1.657795	1.888235
1.661597	1.888235
1.665399	1.888235
1.669202	1.894118
1.673004	1.894118
1.676806	1.900000
1.680608	1.900000
1.684411	1.905882
1.688213	1.905882
1.692015	1.905882
1.695817	1.911765
1.699620	1.911765
1.703422	1.911765
1.707224	1.917647
1.711027	1.917647
1.714829	1.923529
1.718631	1.923529
1.722433	1.923529
1.726236	1.929412
1.730038	1.929412
1.733840	1.929412
1.737643	1.935294
1.741445	1.935294
1.745247	1.935294
1.749049	1.941176
1.752852	1.941176
1.756654	1.941176
1.760456	1.947059
1.764259	1.947059
1.768061	1.947059
1.771863	1.947059
1.775665	1.952941
1.779468	1.952941
1.783270	1.952941
1.787072	1.958824
1.790875	1.958824
1.794677	1.958824
1.798479	1.958824
1.802281	1.964706
1.806084	1.964706
1.809886	1.964706
1.813688	1.964706
1.817490	1.970588
1.821293	1.970588
1.825095	1.970588
1.828897	1.970588
1.832700	1.976471
1.836502	1.976471
1.840304	1.976471
1.844106	1.976471
1.847909	1.976471
1.851711	1.982353
1.855513	1.982353
1.859316	1.982353
1.863118	1.982353
1.866920	1.982353
1.870722	1.982353
1.874525	1.988235
1.878327	1.988235
1.882129	1.988235
1.885932	1.988235
1.889734	1.988235
1.893536	1.988235
1.897338	1.988235
1.901141	1.994118
1.904943	1.994118
1.908745	1.994118
1.912548	1.994118
1.916350	1.994118
1.920152	1.994118
1.923954	1.994118
1.927757	1.994118
1.931559	1.994118
1.935361	2.000000
1.939163	2.000000
1.942966	2.000000
1.946768	2.000000
1.950570	2.000000
1.954373	2.000000
1.958175	2.000000
1.961977	2.000000
1.965779	2.000000
1.969582	2.000000
1.973384	2.000000
1.977186	2.000000
1.980989	2.000000
1.984791	2.000000
1.988593	2.000000
1.992395	2.000000
1.996198	2.000000
2.000000	2.000000
2.003802	2.000000
2.007605	2.000000
2.011407	2.000000
2.015209	2.000000
2.019011	2.000000
2.022814	2.000000
2.026616	2.000000
2.030418	2.000000
2.034221	2.000000
2.038023	2.000000
2.041825	2.000000
2.045627	2.000000
2.049430	2.000000
2.053232	2.000000
2.057034	2.000000
2.060837	2.000000
2.064639	1.994118
2.068441	1.994118
2.072243	1.994118
2.076046	1.994118
2.079848	1.994118
2.083650	1.994118
2.087452	1.994118
2.091255	1.994118
2.095057	1.994118
2.098859	1.994118
2.102662	1.988235
2.106464	1.988235
2.110266	1.988235
2.114068	1.988235
2.117871	1.988235
2.121673	1.988235
2.125475	1.988235
2.129278	1.982353
2.133080	1.982353
2.136882	1.982353
2.140684	1.982353
2.144487	1.982353
2.148289	1.976471
2.152091	1.976471
2.155894	1.976471
2.159696	1.976471
2.163498	1.976471
2.167300	1.970588
2.171103	1.970588
2.174905	1.970588
2.178707	1.970588
2.182510	1.970588
2.186312	1.964706
2.190114	1.964706
2.193916	1.964706
2.197719	1.964706
2.201521	1.958824
2.205323	1.958824
2.209125	1.958824
2.212928	1.958824
2.216730	1.952941
2.220532	1.952941
2.224335	1.952941
2.228137	1.947059
2.231939	1.947059
2.235741	1.947059
2.239544	1.941176
2.243346	1.941176
2.247148	1.941176
2.250951	1.941176
2.254753	1.935294
2.258555	1.935294
2.262357	1.935294
2.266160	1.929412
2.269962	1.929412
2.273764	1.923529
2.277567	1.923529
2.281369	1.923529
2.285171	1.917647
2.288973	1.917647
2.292776	1.917647
2.296578	1.911765
2.300380	1.911765
2.304183	1.911765
2.307985	1.905882
2.311787	1.905882
2.315589	1.900000
2.319392	1.900000
2.323194	1.900000
2.326996	1.894118
2.330798	1.894118
2.334601	1.888235
2.338403	1.888235
2.342205	1.882353
2.346008	1.882353
2.349810	1.876471
2.353612	1.876471
2.357414	1.876471
2.361217	1.870588
2.365019	1.870588
2.368821	1.864706
2.372624	1.864706
2.376426	1.858824
2.380228	1.858824
2.384030	1.852941
2.387833	1.852941
2.391635	1.847059
2.395437	1.847059
2.399240	1.841176
2.403042	1.841176
2.406844	1.835294
2.410646	1.835294
2.414449	1.829412
2.418251	1.829412
2.422053	1.823529
2.425856	1.817647
2.429658	1.817647
2.433460	1.811765
2.437262	1.811765
2.441065	1.805882
2.444867	1.805882
2.448669	1.800000
2.452471	1.800000
2.456274	1.794118
2.460076	1.788235
2.463878	1.788235
2.467681	1.782353
2.471483	1.782353
2.475285	1.776471
2.479087	1.770588
2.482890	1.770588
2.486692	1.764706
2.490494	1.758824
2.494297	1.758824
2.498099	1.752941
2.501901	1.747059
2.505703	1.747059
2.509506	1.741176
2.513308	1.735294
2.517110	1.735294
2.520913	1.729412
2.524715	1.723529
2.528517	1.723529
2.532319	1.717647
2.536122	1.711765
2.539924	1.711765
2.543726	1.705882
2.547529	1.700000
2.551331	1.694118
2.555133	1.694118
2.558935	1.688235
2.562738	1.682353
2.566540	1.676471
2.570342	1.676471
2.574144	1.670588
2.577947	1.664706
2.581749	1.658824
2.585551	1.658824
2.589354	1.652941
2.593156	1.647059
2.596958	1.647059
2.600760	1.641176
2.604563	1.635294
2.608365	1.629412
2.612167	1.623529
2.615970	1.623529
2.619772	1.617647
2.623574	1.611765
2.627376	1.605882
2.631179	1.600000
2.634981	1.594118
2.638783	1.594118
2.642586	1.588235
2.646388	1.582353
2.650190	1.576471
2.653992	1.570588
2.657795	1.564706
2.661597	1.558824
2.665399	1.558824
2.669202	1.552941
2.673004	1.547059
2.676806	1.541176
2.680608	1.535294
2.684411	1.529412
2.688213	1.523529
2.692015	1.523529
2.695817	1.517647
2.699620	1.511765
2.703422	1.505882
2.707224	1.500000
2.711027	1.494118
2.714829	1.488235
2.718631	1.482353
2.722433	1.476471
2.726236	1.470588
2.730038	1.464706
2.733840	1.458824
2.737643	1.452941
2.741445	1.447059
2.745247	1.441176
2.749049	1.435294
2.752852	1.429412
2.756654	1.423529
2.760456	1.423529
2.764259	1.417647
2.768061	1.411765
2.771863	1.405882
2.775665	1.400000
2.779468	1.394118
2.783270	1.388235
2.787072	1.382353
